"cv maker",,"ai_overview,related_search,also_asks,snip_breadcrumbs",2,49,9,0,14800,665,0.647603,78,115,https://resumaker.pl/
"przykładowe cv nauczyciela przedszkola",,"related_search,pic,snip_breadcrumbs,snip_image_thumbnail",4,N/A,9,0,20,0,0.317607,23,90,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"cv wzór sprzątaczka",,"related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,9,9,0,20,0,0,94,72,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"cv dla kelnerki",,"also_asks,related_search,pic,ai_overview,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",3,13,9,0,20,0,0.160726,32,960000,https://resumaker.pl/przykładowe-cv/kelnerka/
"zakres obowiązków kierownika sprzedaży wzór",,"related_search,also_asks,ai_overview,pic,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",5,N/A,9,0,10,0,0,7,1180000,https://resumaker.pl/przykładowe-cv/kierownik-ds-sprzedazy-krajowej/
"pracownik produkcji zakres obowiązków cv",,"also_asks,related_search,ai_overview,snip_breadcrumbs",5,N/A,9,0,10,0,0,0,2080000,https://resumaker.pl/przykładowe-cv/pracownik-produkcji/
"zainteresowania motoryzacja cv",,"a_box_fsnippet,also_asks,related_search,snip_breadcrumbs",3,9,9,0,10,0,0,12,14400,https://resumaker.pl/przykładowe-cv/autotechnika/
"list motywacyjny na sekretarkę bez doświadczenia",,"related_search,ai_overview,pic,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",6,1,9,0,10,0,0,21,81,https://resumaker.pl/przykładowe-list-motywacyjny/sekretarka-administracyjna/
"manager baru",,"also_asks,pic,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",2,N/A,9,0,10,0,0,3,31800000,https://resumaker.pl/przykładowe-cv/bar-manager/
"cv szkoła podstawowa",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs,snip_image_thumbnail",3,N/A,9,0,10,0,0.254913,27,170000,https://resumaker.pl/przykładowe-cv/szkoła-podstawowa-nauczyciel/
"zakres obowiązków kierownika recepcji hotelu",,"pic,ai_overview,also_asks,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",5,1,9,0,10,0,0,0,58,https://resumaker.pl/przykładowe-cv/front-desk-supervisor/
"list motywacyjny jako sprzedawca",,"also_asks,pic,related_search,snip_breadcrumbs",4,N/A,9,0,10,0,0,26,41700,https://resumaker.pl/przykładowe-list-motywacyjny/sprzedawca-biletow/
"podanie o pracę pracownik biurowy",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",5,10,9,0,10,0,0,6,123000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"kreator list motywacyjny za darmo",,"also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",5,13,9,0,10,0,0.40242,88,20600,https://resumaker.pl/list-motywacyjny/
"umiejętności budowlane w cv",,"also_asks,related_search,pic,ai_overview,snip_breadcrumbs",4,N/A,9,0,10,0,0,29,218000,https://resumaker.pl/przykładowe-cv/robotnik-budowlany/
"podanie o prace fizjoterapeuty",,"related_search,ai_overview,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",4,4,9,0,10,0,0,0,10300,https://resumaker.pl/przykładowe-list-motywacyjny/terapeuta-fizyczny/
"wzór podania o pracę sprzątaczka",,"also_asks,pic,ai_overview,related_search,snip_breadcrumbs,snip_image_thumbnail",5,8,9,0,10,0,0,0,8120,https://resumaker.pl/przykładowe-list-motywacyjny/sprzatacz-domu/
"cv wzór elektryk",,"pic,related_search,also_asks,snip_breadcrumbs",3,6,9,0,10,0,0,0,21800,https://resumaker.pl/przykładowe-cv/głowny-inzynier-elektryk/
"list motywacyjny do kancelarii prawnej",,"related_search,pic,snip_breadcrumbs",5,2,9,0,10,0,0,18,26300,https://resumaker.pl/przykładowe-list-motywacyjny/prawnik/
"cv wzór gastronomia",,"pic,ai_overview,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",3,N/A,9,0,10,0,0,20,12800,https://resumaker.pl/przykładowe-cv/kasjer-w-restauracji/
"sprzataczka cv",,"related_search,also_asks,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",2,N/A,9,0,10,0,0,12,72400,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"umiejętności psychologa cv",,"ai_overview,pic,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",3,6,9,0,10,0,0,0,64600,https://resumaker.pl/przykładowe-cv/psycholog-kliniczny/
"starszy analityk",,snip_breadcrumbs,2,1,9,0,10,0,0,7,398000,https://resumaker.pl/przykładowe-cv/starszy-analityk/
"cv doradca klienta sprzedawca",,"pic,ai_overview,also_asks,related_search,snip_breadcrumbs",4,14,9,0,10,0,0,6,113000,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"napisz cv online za darmo",,"related_search,also_asks,snip_breadcrumbs",5,40,9,0,10,0,0,0,100,https://resumaker.pl/
"list motywacyjny pracownik produkcji bez doświadczenia",,"related_search,pic,also_asks,ai_overview,snip_breadcrumbs,snip_fqdn_in_aio",6,9,9,0,10,0,0,7,52000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-fabryki/
"inżynier rozwoju produktu",,"also_asks,pic,snip_breadcrumbs",3,1,9,0,10,0,0,0,166000,https://resumaker.pl/przykładowe-cv/inzynier-ds-rozwoju-produktu/
"koordynator ds aptek",,"pic,also_asks,related_search,snip_breadcrumbs",3,N/A,9,0,10,0,0,6,35,https://resumaker.pl/przykładowe-cv/apteka-koordynator/
"cv radca prawny wzór",,"pic,related_search,snip_breadcrumbs,snip_image_thumbnail",4,N/A,9,0,10,0,0,57,8310,https://resumaker.pl/przykładowe-cv/radca-prawny/
"cv informatyk wzór",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",3,8,9,0,10,0,0,12,7790,https://resumaker.pl/przykładowe-cv/informatyk-naukowiec/
"inżynier cad",,"also_asks,snip_breadcrumbs",2,N/A,9,0,10,0,0,4,109000,https://resumaker.pl/przykładowe-cv/cad-engineer/
"podanie o prace do szkoły jako nauczyciel",,"related_search,pic,also_asks,snip_breadcrumbs",7,14,9,0,10,0,0,21,271000,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-szkoły-podstawowej/
"praca kierowca limuzyny",,"also_asks,pic,snip_breadcrumbs",3,1,9,0,10,0,0,16,51,https://resumaker.pl/przykładowe-cv/kierowca-limuzyny/
"cv specjalista ds marketingu",,"also_asks,related_search,snip_breadcrumbs",4,N/A,9,0,10,0,0,17,100,https://resumaker.pl/przykładowe-cv/specjalista-ds-marketingu-elektronicznego/
"list motywacyjny sprzedawca bez doświadczenia",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs",5,14,9,0,10,0,0,0,43600,https://resumaker.pl/przykładowe-list-motywacyjny/kasjer/
"cv rencisty wzór",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs,snip_image_thumbnail",3,3,9,0,10,0,5.573707,53,1320,https://resumaker.pl/przykładowe-cv/starszy-pracownik-biurowy/
"darmowy kreator list motywacyjny",,"related_search,snip_breadcrumbs",4,1,9,0,10,0,7.776964,71,20800,https://resumaker.pl/list-motywacyjny/
"przykładowe cv logistyka",,"pic,related_search,also_asks,snip_breadcrumbs",3,N/A,9,0,10,0,0,12,90,https://resumaker.pl/przykładowe-cv/pracownik-działu-logistyki/
"przykładowe cv fryzjer",,"ai_overview,also_asks,related_search,pic,snip_breadcrumbs",3,N/A,9,0,10,0,0,14,22300,https://resumaker.pl/przykładowe-cv/fryzjer/
"list motywacyjny zmiana stanowiska w tej samej firmie",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs",8,3,9,0,10,0,0,0,24700,https://resumaker.pl/przykładowe-list-motywacyjny/kierownik-zmiany/
"master cv",,"pic,snip_breadcrumbs",2,1,9,0,10,0,0.369449,60,1080000000,https://resumaker.pl/przykładowe-cv/scrum-master/
"cv opiekunki",,"pic,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",2,N/A,9,0,10,0,0.286955,16,90,https://resumaker.pl/przykładowe-cv/pracownik-opieki-osobistej/
"cv dla logistyka",,"related_search,ai_overview,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,9,0,10,0,10.960993,53,276000,https://resumaker.pl/przykładowe-cv/pracownik-działu-logistyki/
"jestem osobą komunikatywną list motywacyjny",,"related_search,pic,also_asks,snip_breadcrumbs",5,1,9,0,10,0,0,24,97,https://resumaker.pl/przykładowe-list-motywacyjny/sprzedaz-detaliczna/
"darmowy kreator cv",,"ai_overview,also_asks,related_search,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,44,10,1,6600,197,0.56657,79,110,https://resumaker.pl/
adiunkt,,"also_asks,pic,related_search,ai_overview,snip_breadcrumbs",1,15,10,0,5400,161,0,0,108,https://resumaker.pl/przykładowe-cv/adiunkt/
"list motywacyjny szablon",,"pic,related_search,snip_breadcrumbs",3,14,10,-2,590,17,0.201094,50,90,https://resumaker.pl/list-motywacyjny/
"online cv kreator",,"ai_overview,related_search,pic,snip_breadcrumbs",3,50,10,0,390,11,0.855103,62,2750000,https://resumaker.pl/
"generator cv darmowy",,"related_search,also_asks,snip_breadcrumbs",3,44,10,0,390,11,0.763457,79,17200,https://resumaker.pl/
"darmowy kreator cv online",,"related_search,also_asks,snip_breadcrumbs",4,44,10,0,390,11,0.65528875590145,73,100,https://resumaker.pl/
"strona do robienia cv",,"related_search,also_asks,pic,snip_breadcrumbs",4,49,10,0,320,9,0.539,75,68400,https://resumaker.pl/
"cv fizjoterapeuty",,"related_search,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail",2,4,10,0,210,6,0.219702,11,90,https://resumaker.pl/przykładowe-cv/asystent-fizjoterapeuty/
"napisz cv za darmo",,"also_asks,related_search,snip_breadcrumbs",4,42,10,0,210,6,0.51907096027589,77,242000,https://resumaker.pl/
"cv ksiegowego",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,3,210,6,0.17960359090909,19,90,https://resumaker.pl/przykładowe-cv/ksiegowy-pierwszego-stopnia/
"cv bezpłatnie",,"related_search,video,also_asks,snip_breadcrumbs",2,N/A,10,-2,210,6,0.543739,78,117,https://resumaker.pl/
"list motywacyjny wzór za darmo",,"ai_overview,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",5,15,10,0,210,6,0.151027,58,490000,https://resumaker.pl/list-motywacyjny/
"podanie o pracę sprzątaczka",,"also_asks,ai_overview,related_search,pic,snip_breadcrumbs",4,10,10,0,170,5,0,1,18700,https://resumaker.pl/przykładowe-list-motywacyjny/sprzatacz-ogolny/
"zrobić cv",,"also_asks,ai_overview,related_search,video,pic,snip_breadcrumbs",2,65,10,,170,5,43.518147,80,127,https://resumaker.pl/
ogłoszeniodawcą,,"also_asks,snip_breadcrumbs",1,2,10,,140,4,0.558074,4,100,https://resumaker.pl/przykładowe-cv/ogłoszeniodawca/
"cv mechanik samochodowy",,"also_asks,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",3,6,10,0,140,4,0.161679,16,90,https://resumaker.pl/przykładowe-cv/automotive-mechanic/
"kierowca limuzyny",,"also_asks,related_search,snip_breadcrumbs",2,3,10,4,140,4,0,1,94,https://resumaker.pl/przykładowe-list-motywacyjny/kierowca-limuzyny/
"darmowy cv szablon",,"related_search,pic,also_asks,snip_breadcrumbs",3,N/A,10,0,140,4,29.469276,58,80300,https://resumaker.pl/
"podanie o prace sprzątaczka",,"related_search,also_asks,pic,a_box_fsnippet,snip_breadcrumbs",4,9,10,0,140,4,0,1,90,https://resumaker.pl/przykładowe-list-motywacyjny/sprzatacz-ogolny/
"cv elektryka",,"pic,related_search,also_asks,snip_breadcrumbs,snip_image_thumbnail",2,5,10,0,140,4,0.159351,30,90,https://resumaker.pl/przykładowe-cv/głowny-inzynier-elektryk/
"cv sprzątaczka",,"related_search,also_asks,pic,snip_breadcrumbs",2,9,10,0,110,3,6.032235,13,90,https://resumaker.pl/przykładowe-cv/pracownik-czyszczacy/
"cv wojskowe",,"related_search,also_asks,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,0,110,3,0.160677,34,145000,https://resumaker.pl/przykładowe-cv/oficer-wojskowy/
"podanie o pracę w szpitalu",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs",5,8,10,0,110,3,0,2,1390000,https://resumaker.pl/przykładowe-list-motywacyjny/szpitalnik/
"cv sprzątaczki",,"related_search,pic,ai_overview,also_asks,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,0,110,3,0.138729,13,455000,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"cv księgowej",,"related_search,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail",2,11,10,0,110,3,0.118906,8,90,https://resumaker.pl/przykładowe-cv/ksiegowy-pierwszego-stopnia/
"kreator cv online za darmo",,"also_asks,related_search,snip_breadcrumbs",5,44,10,0,90,2,0.678342,67,42300,https://resumaker.pl/
"pracuj pl darmowe cv",,"related_search,also_asks,video,snip_breadcrumbs",4,25,10,0,90,2,9.543867,62,60,https://resumaker.pl/
"dyrektor ds rozwoju",,"related_search,also_asks,pic,snip_breadcrumbs",3,N/A,10,0,90,2,0,1,90,https://resumaker.pl/przykładowe-cv/dyrektor-ds-rozwoju-biznesu/
"list motywacyjny do urzędu gminy",,"related_search,also_asks,pic,ai_overview,snip_breadcrumbs",5,19,10,0,90,2,0.043384,33,121000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"dyrektor artystyczny",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",2,4,10,0,90,2,0,0,1350000,https://resumaker.pl/przykładowe-cv/dyrektor-artystyczny/
"cv opiekunki w żłobku",,"related_search,pic,ai_overview,also_asks,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,90,2,0.098494,7,30400,https://resumaker.pl/przykładowe-cv/opiekunka-do-dzieci/
"pracuj pl wzór cv",,"related_search,pic,also_asks,snip_breadcrumbs",4,31,10,0,90,2,8.62264,50,48,https://resumaker.pl/
"podanie o prace opiekun medyczny wzór",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs",6,4,10,0,90,2,0,3,5210,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-opieki-osobistej/
"pracownik recepcji",,"also_asks,ai_overview,snip_breadcrumbs,snip_image_thumbnail,snip_url_in_aio,snip_fqdn_in_aio",2,3,10,0,90,2,0.01,14,159000,https://resumaker.pl/przykładowe-cv/front-desk-clerk/
"crm manager",,"also_asks,ai_overview,related_search,snip_breadcrumbs",2,1,10,0,90,2,0.517368,5,216000000,https://resumaker.pl/przykładowe-cv/crm-manager/
"cv sprzątaczka wzór",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,9,10,0,90,2,0.080691,18,81,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"asystent weterynarza",,"ai_overview,also_asks,related_search,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",2,N/A,10,0,90,2,0,3,11800,https://resumaker.pl/przykładowe-cv/asystent-weterynarza/
"cv sprzątaczki wzór",,"ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",3,9,10,0,90,2,3.564585,18,2330,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"list motywacyjny referent",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,10,10,0,70,2,0.041704,9,90,https://resumaker.pl/przykładowe-list-motywacyjny/starszy-referent-ds-sprzedazy/
"resume maker ai",,"video,related_search,snip_breadcrumbs",3,N/A,10,0,70,2,0.180614,58,123000000,https://resumaker.pl/
"cv kasjer sprzedawca bez doświadczenia",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs",5,16,10,0,70,2,0.11,18,734000,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"cv fryzjer wzór",,"related_search,also_asks,pic,ai_overview,snip_breadcrumbs",3,7,10,0,70,2,0.153791,17,6030,https://resumaker.pl/przykładowe-cv/fryzjer/
"zastępca szefa kuchni",,"ai_overview,also_asks,related_search,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,10,0,70,2,0.585555,5,225000,https://resumaker.pl/przykładowe-cv/zastepca-szefa-kuchni/
"podanie o prace jako nauczyciel",,"related_search,pic,also_asks,snip_breadcrumbs",5,13,10,0,70,2,0,0,90,https://resumaker.pl/przykładowe-list-motywacyjny/nauczycielka-niemowlat/
"cv żołnierza zawodowego wzór",,"ai_overview,related_search,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail",4,8,10,0,50,1,0.227951,26,95,https://resumaker.pl/przykładowe-cv/oficer-wojskowy/
"cv maker darmowy",,"also_asks,related_search,snip_breadcrumbs",3,44,10,0,50,1,0.482097,85,6720,https://resumaker.pl/
"podanie o pracę do przedszkola",,"pic,related_search,also_asks,ai_overview,snip_breadcrumbs",5,12,10,0,50,1,0,2,672000,https://resumaker.pl/przykładowe-list-motywacyjny/nauczycielka-niemowlat/
"cv napisać",,"also_asks,related_search,pic,snip_breadcrumbs",2,45,10,0,50,1,0.55171,83,90,https://resumaker.pl/
"cv pracownik biurowy bez doświadczenia",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",5,11,10,0,50,1,0.066068,21,90,https://resumaker.pl/przykładowe-cv/pracownik-biurowy-typistka/
"cv gdzie napisac",,"pic,video,ai_overview,also_asks,related_search,snip_breadcrumbs",3,16,10,0,50,1,19.453819,74,20400,https://resumaker.pl/
"list motywacyjny policja",,"related_search,also_asks,pic,snip_breadcrumbs",3,N/A,10,0,50,1,0,5,90,https://resumaker.pl/przykładowe-list-motywacyjny/specjalny-funkcjonariusz-policji/
"cv kelnerki",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",2,13,10,0,40,1,0.222025,21,90,https://resumaker.pl/przykładowe-cv/kelnerka/
"list motywacyjny referent wzór",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",4,12,10,0,40,1,2.184813,30,90,https://resumaker.pl/przykładowe-list-motywacyjny/starszy-referent-ds-sprzedazy/
"cv sprzedawca kasjer",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs",3,16,10,1,40,1,0.184598,21,106,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"darmowy cv maker",,"also_asks,related_search,snip_breadcrumbs",3,44,10,0,40,1,0.544391,83,7390,https://resumaker.pl/
"cv bezplatne",,"related_search,pic,also_asks,snip_breadcrumbs",2,N/A,10,0,40,1,29.500021,89,4310000,https://resumaker.pl/
"cv kucharza przykład",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,9,10,0,40,1,0.151726,38,90,https://resumaker.pl/przykładowe-cv/kucharz-bankietowy/
"pilot curriculum vitae",,"related_search,also_asks,pic,snip_breadcrumbs",3,N/A,10,-7,40,1,0.308738,28,90,https://resumaker.pl/przykładowe-cv/pilot/
"cv niania",,"pic,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",2,4,10,0,40,1,0.02939,8,395000,https://resumaker.pl/przykładowe-cv/opiekunka-do-dzieci/
"przykładowe cv pracownik produkcji",,"pic,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",4,6,10,0,40,1,0.079278,29,90,https://resumaker.pl/przykładowe-cv/pracownik-produkcji/
"cv do żłobka",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs",3,4,10,0,40,1,0.186522,32,68,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-opieki-nad-dziecmi/
"cv graficzne",,"pic,also_asks,related_search,snip_breadcrumbs",2,9,10,0,40,1,0.5073,29,90,https://resumaker.pl/przykładowe-cv/doświadczony-projektant-graficzny/
"zyciorys wojsko",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,0,40,1,0,3,1470000,https://resumaker.pl/przykładowe-cv/oficer-wojskowy/
"przykładowe cv programisty",,"pic,related_search,also_asks,snip_breadcrumbs",3,7,10,-1,30,0,5.477078,43,90,https://resumaker.pl/przykładowe-cv/programista-systemow/
"ksiegowa cv",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,5,30,0,0.229271,27,90,https://resumaker.pl/przykładowe-cv/ksiegowy-pierwszego-stopnia/
"zyciorys do szkoly",,"also_asks,pic,ai_overview,related_search,snip_breadcrumbs",3,N/A,10,8,30,0,0,0,100,https://resumaker.pl/przykładowe-cv/szkoła-średnia---dyrektor/
"zrób cv online",,"related_search,pic,snip_breadcrumbs",3,50,10,0,30,0,1.182763,88,280000,https://resumaker.pl/
"nauczyciel pomocniczy",,"also_asks,related_search,ai_overview,snip_breadcrumbs",2,N/A,10,0,30,0,0,0,501000,https://resumaker.pl/przykładowe-cv/pomocnik-nauczyciela/
"pracownik działu sprzedaży",,"also_asks,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,1,10,0,30,0,0,4,1680000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-działu-sprzedazy/
"cv sprzataczka",,"related_search,also_asks,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,0,30,0,0.35967,27,517000,https://resumaker.pl/przykładowe-cv/sprzątaczka-domowa/
"cv elektryka wzór",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,N/A,10,0,30,0,0.359545,57,81,https://resumaker.pl/przykładowe-cv/głowny-inzynier-elektryk/
"asystent kierownika sklepu",,"also_asks,related_search,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,1,10,0,30,0,0,1,226000,https://resumaker.pl/przykładowe-cv/pomocnik-manager-sklepu/
"podanie o pracę pielęgniarka wzór",,"related_search,pic,also_asks,snip_breadcrumbs",5,7,10,0,30,0,0,8,90,https://resumaker.pl/przykładowe-list-motywacyjny/pielegniarka-zawodowa/
"pracownik rolny",,"also_asks,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",2,N/A,10,0,30,0,0,5,116000,https://resumaker.pl/przykładowe-cv/robotnik-rolny/
"cv logistyka wzór",,"related_search,also_asks,pic,snip_breadcrumbs",3,N/A,10,0,30,0,0.204062,31,72,https://resumaker.pl/przykładowe-cv/pracownik-działu-logistyki/
"kierownik salonu",,"also_asks,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",2,1,10,,30,0,0.024157236689664,26,106,https://resumaker.pl/przykładowe-cv/kierownik-salonu/
"list motywacyjny do liceum",,"ai_overview,pic,also_asks,related_search,snip_breadcrumbs",4,5,10,,30,0,0,7,107,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-szkoły-sredniej/
"doświadczony prawnik",,"pic,also_asks,local_pack,related_search,a_box_fsnippet,snip_breadcrumbs",2,1,10,0,30,0,0,0,100,https://resumaker.pl/przykładowe-cv/doświadczony-prawnik/
"popraw cv",,"pic,also_asks,related_search,snip_breadcrumbs",2,5,10,0,30,0,22.443273,80,90,https://resumaker.pl/
"pracownik biurowy umiejętności cv",,"pic,related_search,also_asks,ai_overview,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,-1,30,0,0,8,103,https://resumaker.pl/przykładowe-cv/pracownik-biurowy/
"cv dla księgowego",,"related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,N/A,10,3,30,0,0.221598,36,90,https://resumaker.pl/przykładowe-cv/głowny-ksiegowy/
"cv przedszkolanki",,"also_asks,related_search,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail",2,N/A,10,4,30,0,7.493355,19,108,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"kreator cv za darmo online",,"related_search,also_asks,snip_breadcrumbs",5,44,10,0,30,0,0.488522,34,102,https://resumaker.pl/
"zainteresowania kosmetykami w cv",,"related_search,pic,also_asks,snip_breadcrumbs",4,N/A,10,0,20,0,0,14,90,https://resumaker.pl/przykładowe-list-motywacyjny/kosmetolog/
"cv wzór fryzjer",,"ai_overview,related_search,also_asks,pic,snip_breadcrumbs",3,6,10,1,20,0,0,40,100,https://resumaker.pl/przykładowe-cv/fryzjer/
"ochrona w szpitalu",,"also_asks,snip_breadcrumbs",3,N/A,10,0,20,0,0,0,100,https://resumaker.pl/przykładowe-cv/pracownik-ochrony-szpitala/
"życiorys do szkoły ponadpodstawowej",,"also_asks,pic,related_search,snip_breadcrumbs",4,13,10,0,20,0,0,0,90,https://resumaker.pl/przykładowe-cv/drugi-nauczyciel/
"cv wzór mechanik samochodowy",,"related_search,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,20,0,0,38,72,https://resumaker.pl/przykładowe-cv/automotive-mechanic/
"koordynator ds transportu",,"ai_overview,related_search,also_asks,pic,snip_breadcrumbs",3,1,10,0,20,0,0,12,863000,https://resumaker.pl/przykładowe-cv/koordynator-ds-logistyki/
"napisz darmowe cv",,"also_asks,related_search,snip_breadcrumbs",3,63,10,0,20,0,0.84,93,377000,https://resumaker.pl/
