"cv maker",,"ai_overview,related_search,also_asks,snip_breadcrumbs",2,49,9,0,14800,665,0.647603,78,115,https://resumaker.pl/
"życiorys aplikacja adwokacka",,"ai_overview,related_search,pic,also_asks,snip_breadcrumbs",3,N/A,10,0,20,0,0,0,61,https://resumaker.pl/przykładowe-cv/adwokat/
"osiągnięcia w pracy nauczyciela przedszkola",,"related_search,ai_overview,also_asks,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",5,N/A,10,0,20,0,0,0,65,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"przykładowe cv kierowcy zawodowego",,"pic,related_search,also_asks,ai_overview,snip_breadcrumbs,snip_image_thumbnail",4,8,10,0,20,0,0.21,42,95800,https://resumaker.pl/przykładowe-cv/kierowca-zawodowy/
"list motywacyjny spedytora",,"related_search,also_asks,pic,snip_breadcrumbs",3,2,10,-1,20,0,0,9,63,https://resumaker.pl/przykładowe-list-motywacyjny/ekspedytor/
"list motywacyjny do arimr",,"related_search,also_asks,pic,snip_breadcrumbs",4,N/A,10,0,20,0,0,20,1940,https://resumaker.pl/przykładowe-list-motywacyjny/agronom/
"pracownik biurowy cv",,"ai_overview,pic,also_asks,related_search,snip_breadcrumbs",3,8,10,0,20,0,0,18,902000,https://resumaker.pl/przykładowe-cv/kontrachent/
"sukcesy w pracy nauczyciela przedszkola",,"also_asks,related_search,ai_overview,snip_breadcrumbs",5,2,10,0,20,0,0,0,90700,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"koordynator inwentaryzacji",,"ai_overview,also_asks,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",2,1,10,0,20,0,0,4,83900,https://resumaker.pl/przykładowe-cv/koordynator-ds-inwentaryzacji/
"wzór cv pielęgniarka",,"related_search,also_asks,pic,snip_breadcrumbs",3,16,10,0,20,0,0.192019,91,90,https://resumaker.pl/przykładowe-cv/pielegniarka-zawodowa/
"szablony cv do pobrania za darmo word",,"related_search,pic,ai_overview,snip_breadcrumbs",7,39,10,0,20,0,9.663949,69,16200,https://resumaker.pl/
"podanie o prace do przedszkola wzór",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",6,10,10,2,20,0,0,0,63,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-przedszkola/
"stwórz cv bezpłatnie",,"related_search,ai_overview,also_asks,snip_breadcrumbs",3,48,10,0,20,0,1.616442,100,13800,https://resumaker.pl/
"bpm developer",,"also_asks,snip_breadcrumbs",2,N/A,10,0,20,0,0,6,100,https://resumaker.pl/przykładowe-cv/bpm-developer/
"logo darmowy kreator",,"pic,related_search,snip_breadcrumbs",3,36,10,0,20,0,0.086021,71,315000,https://resumaker.pl/
"human resources vice president",,"also_asks,related_search,ai_overview,snip_breadcrumbs",4,N/A,10,0,20,0,0,0,388000000,https://resumaker.pl/przykładowe-cv/wiceprezes-ds-zasobów-ludzkich/
"koordynator marketingu",,"ai_overview,related_search,also_asks,snip_breadcrumbs",2,1,10,,20,0,0,8,103,https://resumaker.pl/przykładowe-cv/koordynator-ds-marketingu-cyfrowego/
"przykładowe cv handlowca",,"related_search,also_asks,pic,snip_breadcrumbs",3,N/A,10,0,20,0,0.155619,31,90,https://resumaker.pl/przykładowe-cv/handlowiec/
"cv pracownik biurowy umiejętności",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs,snip_image_thumbnail",4,9,10,0,20,0,0.097673,47,250000,https://resumaker.pl/przykładowe-cv/kontrachent/
"zyciorys do szkoly sredniej",,"also_asks,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,20,0,0,0,90,https://resumaker.pl/przykładowe-cv/drugi-nauczyciel/
"list motywacyjny do pracy w policji",,"ai_overview,related_search,pic,also_asks,snip_breadcrumbs",6,8,10,0,20,0,0,18,59500,https://resumaker.pl/przykładowe-list-motywacyjny/specjalny-funkcjonariusz-policji/
"przykładowe cv mechanika samochodowego",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,20,0,0.225582,38,72,https://resumaker.pl/przykładowe-cv/automotive-mechanic/
"kierownik transportu obowiązki",,"related_search,also_asks,ai_overview,snip_breadcrumbs",3,N/A,10,0,20,0,0,0,786000,https://resumaker.pl/przykładowe-cv/kierownik-ds-transportu/
"cv darmowy generator",,"related_search,also_asks,snip_breadcrumbs",3,40,10,0,20,0,47.668002,86,43600,https://resumaker.pl/
"list motywacyjny darmowy wzór",,"related_search,pic,snip_breadcrumbs",4,17,10,,20,0,12.620321,77,81,https://resumaker.pl/list-motywacyjny/
"cv kasjer sprzedawca wzór",,"also_asks,pic,related_search,snip_breadcrumbs",4,N/A,10,0,20,0,0,19,72,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"podanie o pracę nauczyciel edukacji wczesnoszkolnej",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",6,13,10,0,20,0,0,0,77800,https://resumaker.pl/przykładowe-list-motywacyjny/nauczycielka-niemowlat/
"cv pedagoga",,"also_asks,related_search,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail",2,2,10,-3,20,0,0.346963,52,72,https://resumaker.pl/przykładowe-cv/pedagog-specjalny/
"dog walker praca",,"ai_overview,related_search,also_asks,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,10,0,20,0,0.119845,61,138000,https://resumaker.pl/przykładowe-cv/dog-walker/
"podanie do prezesa",,"ai_overview,related_search,also_asks,snip_breadcrumbs",3,4,10,0,20,0,0,0,15600000,https://resumaker.pl/przykładowe-list-motywacyjny/prezes/
"cv dla mechanika",,"pic,video,related_search,snip_breadcrumbs,snip_image_thumbnail",3,N/A,10,0,20,0,0.096887,32,80,https://resumaker.pl/przykładowe-cv/automotive-mechanic/
"napisz cv za darmo online",,"also_asks,related_search,snip_breadcrumbs",5,N/A,10,0,20,0,0.8,100,1080000,https://resumaker.pl/
"list motywacyjny wzór sprzedawca",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",4,7,10,0,10,0,0,0,90,https://resumaker.pl/przykładowe-list-motywacyjny/sprzedawca-produktow/
"list motywacyjny zmiana branży",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",4,N/A,10,0,10,0,0,40,100,https://resumaker.pl/przykładowe-list-motywacyjny/kierownik-zmiany/
"podanie o prace sprzedawca",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",4,5,10,0,10,0,0,0,90,https://resumaker.pl/przykładowe-list-motywacyjny/sprzedawca-czesci/
"jak napisać podanie o pracę na stanowisko sprzątaczki",,"ai_overview,related_search,also_asks,pic,snip_breadcrumbs",8,10,10,0,10,0,0,2,3600,https://resumaker.pl/przykładowe-list-motywacyjny/sprzatacz-ogolny/
"mechanik wozkow widlowych",,"pic,local_pack,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",3,1,10,0,10,0,0.016437,30,112000,https://resumaker.pl/przykładowe-cv/mechanik-wozka-widłowego/
"podanie o prace pracownik biurowy",,"also_asks,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",5,7,10,0,10,0,0,6,90,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"praca w państwa firmie byłaby dla mnie",,"also_asks,related_search,pic,ai_overview,snip_breadcrumbs",7,1,10,0,10,0,0,0,268000,https://resumaker.pl/przykładowe-list-motywacyjny/technik/
"cv pracuj kreator",,"related_search,also_asks,snip_breadcrumbs",3,30,10,0,10,0,0.31,44,203000,https://resumaker.pl/
"livecareer usuwanie konta",,"ai_overview,pic,related_search,also_asks,snip_breadcrumbs",3,3,10,0,10,0,0,15,73,https://resumaker.pl/anuluj-subskrypcje/
"podanie o prace do przedszkola jako pomoc",,"pic,related_search,also_asks,snip_breadcrumbs",7,10,10,0,10,0,0,0,89,https://resumaker.pl/przykładowe-list-motywacyjny/asystent-nauczyciela/
"technik pielegniarstwa",,"ai_overview,also_asks,related_search,snip_breadcrumbs",2,N/A,10,0,10,0,0,8,151000,https://resumaker.pl/przykładowe-cv/technik-pielegniarstwa/
"cv informatyka wzór",,"also_asks,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",3,N/A,10,0,10,0,0,12,245000,https://resumaker.pl/przykładowe-cv/informatyk-naukowiec/
"na czym polega praca w sortowni na poczcie",,"related_search,ai_overview,also_asks,snip_breadcrumbs",8,3,10,0,10,0,0,0,3230,https://resumaker.pl/przykładowe-cv/sortowacz-poczty/
"cv opiekunka do dziecka",,"a_box_fsnippet,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",4,4,10,0,10,0,0,2,100,https://resumaker.pl/przykładowe-cv/opiekunka-do-dzieci/
"zainteresowania nauczyciela",,"also_asks,related_search,pic,ai_overview,snip_breadcrumbs",2,N/A,10,0,10,0,0,7,933000,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-po-szkole/
"cv na recepcjonistke",,"also_asks,related_search,snip_breadcrumbs",3,N/A,10,0,10,0,0.081164,39,72800,https://resumaker.pl/przykładowe-cv/salon-recepcjonista/
"profil zawodowy pracownik biurowy",,"related_search,ai_overview,pic,also_asks,snip_breadcrumbs",4,N/A,10,0,10,0,0,12,90,https://resumaker.pl/przykładowe-cv/administracja-kancelaria/
"pracownik do gospodarstwa rolnego",,"also_asks,related_search,ai_overview,snip_breadcrumbs",4,5,10,0,10,0,0.01,22,93200,https://resumaker.pl/przykładowe-cv/robotnik-rolny/
"wzór cv pracownik produkcji",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,10,0,0.145333,40,145000,https://resumaker.pl/przykładowe-cv/pracownik-produkcji/
"list motywacyjny dla studenta",,"also_asks,related_search,pic,snip_breadcrumbs,snip_image_thumbnail",4,12,10,0,10,0,0,14,90,https://resumaker.pl/przykładowe-list-motywacyjny/doradca-studenta/
"strona z cv",,"related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,51,10,0,10,0,0.51,71,12100000,https://resumaker.pl/
"specjalista ds rezerwacji hotelowych",,"also_asks,related_search,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",4,N/A,10,0,10,0,0,6,91,https://resumaker.pl/przykładowe-cv/specjalista-ds-rezerwacji/
"cv bankowca",,"pic,related_search,also_asks,snip_breadcrumbs",2,2,10,0,10,0,0,0,3210,https://resumaker.pl/przykładowe-cv/bankier/
"cv dla fryzjera",,"pic,also_asks,ai_overview,related_search,snip_breadcrumbs",3,N/A,10,0,10,0,0,13,120000,https://resumaker.pl/przykładowe-cv/fryzjer/
"cv dla psychologa",,"pic,also_asks,related_search,snip_breadcrumbs",3,N/A,10,0,10,0,0.22396,75,90,https://resumaker.pl/przykładowe-cv/psycholog-dziecięcy/
"zainteresowania nauczyciela przedszkola",,"related_search,pic,also_asks,ai_overview,snip_breadcrumbs",3,8,10,0,10,0,0,19,103000,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"podanie o prace kasjer sprzedawca wzór",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs,snip_image_thumbnail",6,2,10,0,10,0,0,0,58400,https://resumaker.pl/przykładowe-list-motywacyjny/kasjer/
"cv jako kelnerka",,"pic,related_search,ai_overview,also_asks,snip_breadcrumbs,snip_image_thumbnail",3,N/A,10,0,10,0,0,0,30900,https://resumaker.pl/przykładowe-cv/kelnerka/
"list motywacyjny higienistka stomatologiczna",,"pic,related_search,snip_breadcrumbs",4,5,10,0,10,0,0,0,96,https://resumaker.pl/przykładowe-list-motywacyjny/certyfikowany-asystent-stomatologiczny/
"cv umiejetnosci sprzedawcy",,"related_search,ai_overview,also_asks,pic,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,10,0,10,0,0,27,40500,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"etl developer co to",,"also_asks,ai_overview,related_search,pic,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",4,N/A,10,0,10,0,0,0,9660000,https://resumaker.pl/przykładowe-cv/etl-developer/
"cv do pracy w biurze",,"ai_overview,related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",5,N/A,10,0,10,0,0.150367,63,291000,https://resumaker.pl/przykładowe-cv/pracownik-biurowy/
"cv administracja biurowa",,"also_asks,related_search,pic,ai_overview,snip_breadcrumbs",3,N/A,10,0,10,0,0,0,116000,https://resumaker.pl/przykładowe-cv/administracja-kancelaria/
"list motywacyjny ucznia szkoły podstawowej",,"pic,related_search,also_asks,snip_breadcrumbs",5,N/A,10,0,10,0,0,0,43,https://resumaker.pl/przykładowe-list-motywacyjny/edukator/
"cv sklep odzieżowy",,"pic,related_search,also_asks,snip_breadcrumbs",3,6,10,0,10,0,0,23,15100,https://resumaker.pl/przykładowe-cv/sprzedawca-detaliczny/
"wzór cv dla kierowcy zawodowego",,"pic,ai_overview,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",5,8,10,0,10,0,0,26,11100,https://resumaker.pl/przykładowe-cv/kierowca-zawodowy/
"customer service manager opis stanowiska",,"also_asks,related_search,a_box_fsnippet,pic,snip_breadcrumbs",5,2,10,0,10,0,0,0,81,https://resumaker.pl/przykładowe-cv/customer-service-manager/
"list motywacyjny do urzędu przykłady",,"related_search,pic,also_asks,snip_breadcrumbs",5,19,10,0,10,0,0.02,25,68300,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"inzynier mostowy",,"also_asks,pic,snip_breadcrumbs",2,N/A,10,0,10,0,0,0,79,https://resumaker.pl/przykładowe-cv/inzynier-mostowy/
"cv radcy prawnego wzór",,"related_search,ai_overview,pic,also_asks,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,10,0,0,57,8860,https://resumaker.pl/przykładowe-cv/radca-prawny/
"list motywacyjny na pracownika socjalnego",,"related_search,pic,also_asks,snip_breadcrumbs",5,N/A,10,0,10,0,0,7,14100,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-wsparcia-rodziny/
"umiejętności sprzedawcy cv",,"also_asks,ai_overview,related_search,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,10,0,10,0,0,86,37900,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"podanie o pracę w sklepie",,"related_search,ai_overview,pic,also_asks,snip_breadcrumbs",5,5,10,0,10,0,0,7,9670000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-sklepu/
"cv wzór kasjer sprzedawca",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs,snip_image_thumbnail",4,16,10,0,10,0,0,34,3370,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"elektryk cv",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",2,5,10,0,10,0,0,39,185000,https://resumaker.pl/przykładowe-cv/praktykant-elektryczny/
"cv wzór nauczyciel przedszkola",,"also_asks,related_search,ai_overview,pic,snip_breadcrumbs,snip_image_thumbnail",4,N/A,10,0,10,0,0,11,7600,https://resumaker.pl/przykładowe-cv/doświadczony-przedszkolak-nauczyciel/
"cv na kucharza",,"related_search,also_asks,pic,snip_breadcrumbs",3,9,10,0,10,0,0,29,239000,https://resumaker.pl/przykładowe-cv/doświadczony-kucharz/
"list motywacyjny na praktyki wzór",,"related_search,snip_breadcrumbs",5,5,10,0,10,0,0,29,94,https://resumaker.pl/przykładowe-list-motywacyjny/praktykant/
"architekt baz danych",,"also_asks,ai_overview,snip_breadcrumbs,snip_url_in_aio,snip_fqdn_in_aio",3,N/A,10,0,10,0,0.083255,40,900000,https://resumaker.pl/przykładowe-cv/database-architect/
"podanie o prace do sądu",,"related_search,pic,snip_breadcrumbs",5,N/A,10,0,10,0,0,0,198,https://resumaker.pl/przykładowe-list-motywacyjny/reporter-sadowy/
"gotowy list motywacyjny po niemiecku",,"related_search,also_asks,pic,ai_overview,snip_breadcrumbs",5,N/A,10,0,10,0,0,6,2040,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-jezyka-niemieckiego/
"kreatywny list motywacyjny",,"related_search,also_asks,snip_breadcrumbs,snip_image_thumbnail",3,4,10,0,10,0,0,24,91,https://resumaker.pl/przykładowe-list-motywacyjny/strateg-kreatywny/
"specjalista baz danych",,"pic,related_search,kn_graph_card,also_asks,snip_breadcrumbs",3,N/A,10,0,10,0,0,11,297,https://resumaker.pl/przykładowe-cv/specjalista-ds-baz-danych/
"praca w sklepie cv",,"related_search,also_asks,pic,ai_overview,snip_breadcrumbs",4,N/A,10,0,10,0,0,79,730000,https://resumaker.pl/przykładowe-cv/pracownik-sklepu/
"cv kreator",,"also_asks,related_search,pic,snip_breadcrumbs",2,50,11,1,33100,248,0.670623,79,90,https://resumaker.pl/
"cv kreator za darmo",,"related_search,also_asks,snip_breadcrumbs",4,46,11,0,4400,32,0.417096,78,113,https://resumaker.pl/
"cv cv online",,"ai_overview,also_asks,related_search,snip_breadcrumbs",3,51,11,-2,1900,14,0.861436,69,113,https://resumaker.pl/
"cv darmowy",,"related_search,video,also_asks,ads_bot,pic,snip_breadcrumbs",2,44,11,2,1600,11,0.479315,75,113,https://resumaker.pl/
"a cv",,"pic,also_asks,ai_overview,related_search,video,snip_breadcrumbs",2,N/A,11,0,1300,9,0.183528,4,131,https://resumaker.pl/
"darmowy cv kreator",,"related_search,also_asks,snip_breadcrumbs",3,44,11,-2,720,5,0.614123,80,113,https://resumaker.pl/
"cv maker za darmo",,"also_asks,related_search,snip_breadcrumbs",4,44,11,,480,3,33.36972,79,108,https://resumaker.pl/
"it cv",,"related_search,also_asks,pic,snip_breadcrumbs",2,7,11,0,210,1,0.256931,10,90,https://resumaker.pl/przykładowe-cv/doświadczony-it-engineer/
"szablon listu motywacyjnego",,"related_search,pic,snip_breadcrumbs,snip_image_thumbnail",3,14,11,0,210,1,8.035358,62,90,https://resumaker.pl/list-motywacyjny/
"szablony listu motywacyjnego",,"related_search,pic,snip_breadcrumbs",3,17,11,0,210,1,7.974642,90,90,https://resumaker.pl/list-motywacyjny/
"cv pl",,"related_search,ads_top,pic,also_asks,snip_breadcrumbs",2,42,11,0,210,1,20.628957,49,404000000,https://resumaker.pl/
sonograf,,"pic,ai_overview,also_asks,related_search,snip_breadcrumbs",1,2,11,0,170,1,0,3,79500,https://resumaker.pl/przykładowe-cv/diagnostyczny-sonograf-medyczny/
"list motywacyjny do policji",,"pic,ai_overview,also_asks,related_search,snip_breadcrumbs",4,8,11,0,170,1,0.06032,8,105,https://resumaker.pl/przykładowe-list-motywacyjny/oficer-policji/
"kierownik działu technicznego",,"also_asks,snip_breadcrumbs",3,2,11,0,140,1,0.01,11,90,https://resumaker.pl/przykładowe-cv/kierownik-działu-technicznego/
"wzory cv sprzedawca kasjer",,"pic,also_asks,snip_breadcrumbs",4,N/A,11,0,140,1,3.985667,32,72,https://resumaker.pl/przykładowe-cv/sprzedawca-produktow/
"cv online free",,"related_search,ai_overview,also_asks,snip_breadcrumbs",3,49,11,-2,140,1,1.057396,50,110,https://resumaker.pl/
"cv mechanika samochodowego",,"related_search,also_asks,pic,snip_breadcrumbs,snip_image_thumbnail",3,N/A,11,0,140,1,0.161679,16,81,https://resumaker.pl/przykładowe-cv/automotive-mechanic/
"w czym napisac cv",,"pic,also_asks,related_search,ai_overview,snip_breadcrumbs",4,14,11,0,140,1,0.326869,74,15500,https://resumaker.pl/
"cv prawnika",,"related_search,pic,also_asks,snip_breadcrumbs",2,3,11,0,140,1,10.09477,10,90,https://resumaker.pl/przykładowe-cv/adwokat/
"kreator cv bezpłatny",,"also_asks,related_search,ai_overview,snip_breadcrumbs",3,44,11,0,110,0,0.554847,60,1130000,https://resumaker.pl/
"bezplatne cv",,"related_search,also_asks,snip_breadcrumbs",2,46,11,0,110,0,0.552779,72,45800,https://resumaker.pl/
"list motywacyjny do urzedu gminy",,"also_asks,related_search,pic,snip_breadcrumbs",5,19,11,0,110,0,1.967565,25,90,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"najlepszy kreator cv",,"related_search,ai_overview,also_asks,snip_breadcrumbs",3,33,11,0,110,0,0.943631,69,14500,https://resumaker.pl/
"szablon list motywacyjny",,"pic,related_search,also_asks,snip_breadcrumbs",3,14,11,0,90,0,0.205005,74,81,https://resumaker.pl/list-motywacyjny/
"cv kreator free",,"related_search,also_asks,snip_breadcrumbs",3,44,11,0,90,0,0.586898,65,849000,https://resumaker.pl/
"generator cv online",,"related_search,also_asks,snip_breadcrumbs",3,50,11,0,70,0,42.956842,52,98700000,https://resumaker.pl/
"list motywacyjny do urzedu miasta",,"also_asks,ai_overview,related_search,pic,snip_breadcrumbs",5,19,11,0,70,0,0.042881,36,397000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"kreator cv free",,"related_search,also_asks,snip_breadcrumbs",3,48,11,0,70,0,32.80957,75,840000,https://resumaker.pl/
"jak napisać cv do pracy wzory",,"also_asks,related_search,video,ai_overview,pic,snip_breadcrumbs",6,30,11,0,70,0,5.133568,91,127000,https://resumaker.pl/
"list motywacyjny nauczyciela wzór",,"related_search,pic,also_asks,snip_breadcrumbs",4,11,11,0,70,0,0.033513,26,90,https://resumaker.pl/przykładowe-list-motywacyjny/nauczyciel-szkolny/
"cv piłkarskie",,"related_search,pic,also_asks,snip_breadcrumbs",2,3,11,0,70,0,0.219406,28,90,https://resumaker.pl/przykładowe-cv/trener-piłki-nożnej/
"list motywacyjny do urzędu wzór",,"also_asks,ai_overview,pic,related_search,snip_breadcrumbs",5,19,11,0,70,0,0.10114,18,476000,https://resumaker.pl/przykładowe-list-motywacyjny/pracownik-administracyjny/
"cv fizjoterapeuta",,"also_asks,pic,related_search,ai_overview,snip_breadcrumbs,snip_image_thumbnail",2,N/A,11,0,50,0,0.141788,8,499000,https://resumaker.pl/przykładowe-cv/asystent-fizjoterapeuty/
"cv napisac",,"related_search,video,also_asks,ai_overview,pic,snip_breadcrumbs",2,46,11,0,50,0,0.55171,83,1770000,https://resumaker.pl/
"stanowisko koordynator",,"related_search,also_asks,pic,ai_overview,snip_breadcrumbs",2,9,11,0,50,0,0,0,2180000,https://resumaker.pl/przykładowe-list-motywacyjny/koordynator-zespołu/
"curriculum vitae web",,"also_asks,related_search,pic,snip_breadcrumbs",3,69,11,0,50,0,0.49404,28,90,https://resumaker.pl/
"gdzie napisac darmowe cv",,"ai_overview,also_asks,related_search,snip_breadcrumbs",4,42,11,0,50,0,0.445541,83,5540,https://resumaker.pl/
"szablony cv pracuj pl",,"pic,related_search,also_asks,snip_breadcrumbs",4,N/A,11,0,50,0,0.275376,55,36,https://resumaker.pl/
"cv sportowe",,"also_asks,pic,related_search,snip_breadcrumbs,snip_image_thumbnail",2,1,11,0,50,0,0.256509,41,90,https://resumaker.pl/przykładowe-cv/dyrektor-sportowy/
"list motywacyjny gotowy",,"pic,related_search,snip_breadcrumbs",3,31,11,0,40,0,0.162687,38,90,https://resumaker.pl/przykładowe-list-motywacyjny/pobierajacy/
"edytor cv darmowy",,"ai_overview,also_asks,related_search,snip_breadcrumbs",3,44,11,0,40,0,0.886586,87,10500,https://resumaker.pl/
"stwórz cv online za darmo",,"related_search,also_asks,snip_breadcrumbs",5,48,11,,40,0,0.942913,78,101,https://resumaker.pl/
"asystent ds księgowości zakres obowiązków",,"ai_overview,related_search,also_asks,snip_breadcrumbs",5,2,11,0,40,0,0,4,189000,https://resumaker.pl/przykładowe-cv/asystent-ds-księgowości/
"pracuj pl cv wzór",,"also_asks,related_search,pic,snip_breadcrumbs",4,N/A,11,0,40,0,0.22,32,42,https://resumaker.pl/
"cv dla kierowcy",,"pic,also_asks,related_search,snip_breadcrumbs,snip_image_thumbnail",3,8,11,0,40,0,0.131837,65,90,https://resumaker.pl/przykładowe-cv/kierowca-osobowy/
"list motywacyjny do pracy w policji w biurze",,"pic,ai_overview,related_search,also_asks,snip_breadcrumbs",8,9,11,0,40,0,1.723156,26,33200,https://resumaker.pl/przykładowe-list-motywacyjny/oficer-policji/
"stanowisko asystenta",,"also_asks,related_search,ai_overview,snip_breadcrumbs",2,1,11,0,40,0,0,1,2770000,https://resumaker.pl/przykładowe-list-motywacyjny/asystent/
"rejestracja cv",,"also_asks,ai_overview,related_search,snip_breadcrumbs",2,22,11,-4,40,0,0,7,2200000,https://resumaker.pl/przykładowe-cv/pracownik-rejestracji/
"darmowe szablony listu motywacyjnego",,"related_search,snip_breadcrumbs",4,13,11,0,40,0,0.312301,84,4020,https://resumaker.pl/list-motywacyjny/
"specjalista ds kluczowych klientów",,"also_asks,ai_overview,snip_breadcrumbs",4,N/A,11,0,40,0,0,1,1310000,https://resumaker.pl/przykładowe-cv/specjalista-ds-kluczowych-klientow/
"podanie do pracy w szpitalu",,"also_asks,pic,related_search,snip_breadcrumbs",5,8,11,0,40,0,0,7,90,https://resumaker.pl/przykładowe-list-motywacyjny/szpitalnik/
"pracownik sprzedaży",,"also_asks,ai_overview,snip_breadcrumbs",2,N/A,11,0,30,0,0,1,6610000,https://resumaker.pl/przykładowe-cv/pracownik-sprzedazy/
